msds,partNumber,Original_FileName,desc,legacy_part_number,Document,,tkd_trans,tkd_promptdata1,tkd_promptdata2,tkd_promptdata3,tkd_promptdata4,tkd_promptdata5,tkd_promptdata6,tkd_promptdata7,tkd_promptdata8
0164,5310,msds0164_202306162030.pdf," ADHESIVE,  LOCTITE 409 Q",M43-17-0000-064,33955,LDOC,,PART,PART,*,*,5310#BCRTC,+,+
0165,5259,msds0165_202306162030.pdf," GREASE, DOW MOLY",M40-57-0000-009,33956,LDOC,,PART,PART,*,*,5259#BCRTC,+,+
0169,5273,msds0169_202306162030.pdf," OIL, ESSO",M40-57-0000-037,33960,LDOC,,PART,PART,*,*,5273#BCRTC,+,+
0170,13923,msds0170_202306162030.pdf," LUBRICANT, LPS-2 12oz",M40-57-0000-051,33961,LDOC,,PART,PART,*,*,13923#BCRTC,+,+
0171,5323,msds0171_202306162030.pdf," THREADLOCKER, HIGH ST",M43-17-0000-024,33962,LDOC,,PART,PART,*,*,5323#BCRTC,+,+
0172,12755,msds0172_202306162030.pdf,"COMPOUND, PENETROX E",M43-17-0000-050,33963,LDOC,,PART,PART,*,*,12755#BCRTC,+,+
0173,11073,msds0173_202306162030.pdf," LUBRICANT, LPS-2",M40-57-0000-046,33964,LDOC,,PART,PART,*,*,11073#BCRTC,+,+
0174,20941,msds0174_202306162030.pdf," FLUID, CUTTING RAPID-TAP",M43-17-0000-087,33965,LDOC,,PART,PART,*,*,20941#BCRTC,+,+
0175,14134,msds0175_202306162030.pdf," OIL, HYDRAULIC NUTO H-C",M40-57-0000-054,33966,LDOC,,PART,PART,*,*,14134#BCRTC,+,+
0176,14496,msds0176_202306162030.pdf," CLEANER, SUPER HFE",M40-85-0000-041,33967,LDOC,,PART,PART,*,*,14496#BCRTC,+,+
0178,5314,msds0178_202306162030.pdf," ADHESIVE, EPOXY PTCH KIT",M43-17-0000-068,33970,LDOC,,PART,PART,*,*,5314#BCRTC,+,+
0180,14132,msds0180_202306162030.pdf,"MEDIA, PLASTIC 20/30 #2",M40-85-0000-039,33971,LDOC,,PART,PART,*,*,14132#BCRTC,+,+
0181,5354,msds0181_202306162030.pdf," DISINFECTANT, MIRACLE",M52-02-0000-006,33973,LDOC,,PART,PART,*,*,5354#BCRTC,+,+
0183,20838,msds0183_202306162030.pdf," GREASE, LPS WHITE LITHIU",M40-57-0000-064,33974,LDOC,,PART,PART,*,*,20838#BCRTC,+,+
0184,11066,msds0184_202306162030.pdf," SOLUTION, EYEWASH FLUID",M38-40-0000-091,33975,LDOC,,PART,PART,*,*,11066#BCRTC,+,+
0184,12536,msds0184_202306162030.pdf," SOLUTION, EYEWASH STAT",M38-40-0000-093,33975,LDOC,,PART,PART,*,*,12536#BCRTC,+,+
0186,5312,msds0186_202306162030.pdf," ADHESIVE, BLACK MAX 1oz",M43-17-0000-066,33976,LDOC,,PART,PART,*,*,5312#BCRTC,+,+
